,schoolId,schoolNm,schoolSe,fondDate,fondType,bnhhSe,operSttus,lnmadr,rdnmadr,cddcCode,cddcNm,edcSport,edcSportNm,creatDate,changeDate,latitude,longitude,referenceDate,insttCode
299,B000007609,벽방초등학교,초등학교,1922-04-15,공립,본교,운영,경상남도 통영시 광도면 안정리 1058,경상남도 통영시 광도면 안정로 815,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2013-11-29,2020-09-19,34.94845464,128.4099257,2020-09-22,7001220
300,B000012767,치악고등학교,고등학교,2005-03-01,공립,본교,운영,강원도 원주시 관설동 1798-1,강원도 원주시 치악고교길 16,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2020-09-19,37.31576468,127.9585892,2020-09-22,7001220
301,B000005161,장흥초등학교,초등학교,1955-04-20,공립,본교,운영,강원도 철원군 동송읍 장흥리 238-5,강원도 철원군 동송읍 태봉로 2017,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2020-09-19,38.19337131,127.2668579,2020-09-22,7001220
302,B000004389,안성초등학교,초등학교,1902-09-15,공립,본교,운영,경기도 안성시 구포동 170,경기도 안성시 혜산로 13,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2020-09-19,37.0122701,127.2725354,2020-09-22,7001220
303,B000007152,영천초등학교,초등학교,1911-09-01,공립,본교,운영,경상북도 영천시 금노동 504-1,경상북도 영천시 천문로 253,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2020-09-19,35.9617556,128.9314309,2020-09-22,7001220
304,B000011032,창원대산중학교,중학교,1949-04-26,사립,본교,운영,경상남도 창원시 의창구 대산면 제동리 280,경상남도 창원시 의창구 대산면 진산대로 380,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-19,35.3341599,128.710433,2020-09-22,7001220
305,B000013196,경안고등학교,고등학교,1954-05-14,사립,본교,운영,경상북도 안동시 금곡동 124-17,경상북도 안동시 제비원로 182,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2020-09-19,36.5685045,128.7204749,2020-09-22,7001220
306,B000005908,원북초등학교,초등학교,1932-06-11,공립,본교,운영,충청남도 태안군 원북면 반계리 222,충청남도 태안군 원북면 원이로 849-3,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2020-09-19,36.8262041,126.2585619,2020-09-22,7001220
307,B000009077,유곡중학교,중학교,2003-03-05,공립,본교,운영,울산광역시 중구 태화동 196,울산광역시 중구 유곡로 85,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2020-09-19,35.55882497,129.299591,2020-09-22,7001220
308,B000005276,모충초등학교,초등학교,1968-09-30,공립,본교,운영,충청북도 청주시 서원구 모충동 372,충청북도 청주시 서원구 쌍샘로 49,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-19,36.62568942,127.478354,2020-09-22,7001220
309,B000008707,대명중학교,중학교,1970-06-05,공립,본교,운영,대구광역시 남구 대명동 519,대구광역시 남구 앞산순환로 477,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-19,35.83308922,128.5767451,2020-09-22,7001220
310,B000002522,연지초등학교,초등학교,1962-03-09,공립,본교,운영,부산광역시 부산진구 연지동 238-4,부산광역시 부산진구 연지로 29,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2020-09-19,35.1727095,129.0521377,2020-09-22,7001220
311,B000025754,인천경연중학교,중학교,2020-03-01,공립,본교,운영,인천광역시 서구 청라동 84-2,인천광역시 서구 차오름로 64,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2020-09-19,37.53849651,126.6262363,2020-09-22,7001220
312,B000008006,애월초등학교,초등학교,1923-09-04,공립,본교,운영,제주특별자치도 제주시 애월읍 애월리 1753-1,제주특별자치도 제주시 애월읍 애월로 139-10,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2020-09-19,33.46548949,126.3224061,2020-09-22,7001220
313,B000012734,삼광고등학교,고등학교,1982-03-02,사립,본교,운영,경기도 파주시 적성면 식현리 284,경기도 파주시 적성면 청송로 701,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2020-09-19,37.94557773,126.8855095,2020-09-22,7001220
314,B000010932,인평중학교,중학교,2009-03-01,공립,본교,운영,경상북도 칠곡군 북삼읍 인평리 518-2,경상북도 칠곡군 북삼읍 북삼로 223,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2013-11-29,2020-09-19,36.06259352,128.3356923,2020-09-22,7001220
315,B000002219,서울신곡초등학교,초등학교,1984-10-22,공립,본교,운영,서울특별시 강서구 화곡동 476-42,서울특별시 강서구 등촌로13자길 42-14,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-19,37.53909546,126.8560096,2020-09-22,7001220
316,B000004988,조산초등학교,초등학교,1944-04-10,공립,본교,운영,강원도 양양군 양양읍 조산리 450-5,강원도 양양군 양양읍 동해대로 3020,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,2020-09-19,38.11371111,128.6323998,2020-09-22,7001220
317,B000002829,대구구암초등학교,초등학교,1995-09-01,공립,본교,운영,대구광역시 북구 구암동 694-1,대구광역시 북구 학정로 245,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.9281013,128.5577604,2020-09-22,7001220
318,B000012067,단국대학교사범대학부속고등학교,고등학교,1983-12-26,사립,본교,운영,서울특별시 강남구 대치동 1013-3,서울특별시 강남구 도곡로64길 21,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-19,37.49561749,127.0577682,2020-09-22,7001220
319,B000004405,서운초등학교,초등학교,1927-04-10,공립,본교,운영,경기도 안성시 서운면 동촌리 146-2,경기도 안성시 서운면 서운초교길 24,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2020-09-19,36.94646272,127.2549898,2020-09-22,7001220
320,B000001894,서울불광초등학교,초등학교,1962-04-18,공립,본교,운영,서울특별시 은평구 불광동 272-2,서울특별시 은평구 불광로 51,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-19,37.61342945,126.9307187,2020-09-22,7001220
321,B000002722,죽성초등학교,초등학교,1957-04-16,공립,본교,운영,부산광역시 기장군 기장읍 죽성리 86,부산광역시 기장군 기장읍 죽성로 270,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2020-09-19,35.24275627,129.2436029,2020-09-22,7001220
322,B000010997,안민중학교,중학교,2007-03-01,공립,본교,운영,경상남도 창원시 성산구 안민동 663-4,경상남도 창원시 성산구 안민로160번길 11,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-19,35.18365416,128.6933757,2020-09-22,7001220
323,B000002255,서울서원초등학교,초등학교,1985-04-22,공립,본교,운영,서울특별시 서초구 반포동 30-8,서울특별시 서초구 고무래로 63,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-19,37.5024389,127.0146195,2020-09-22,7001220
324,B000002346,서울신성초등학교,초등학교,1982-10-11,공립,본교,운영,서울특별시 관악구 신림동 118-1,서울특별시 관악구 신림로 114,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-19,37.47200331,126.9367542,2020-09-22,7001220
325,B000012388,동대전고등학교,고등학교,1983-03-10,공립,본교,운영,대전광역시 대덕구 중리동 234-3,대전광역시 대덕구 청림길 33,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2020-09-19,36.35628714,127.4236428,2020-09-22,7001220
326,B000005729,복수초등학교,초등학교,1929-04-20,공립,본교,운영,충청남도 금산군 복수면 곡남리 180,충청남도 금산군 복수면 복수로 137,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2020-09-19,36.16619225,127.397808,2020-09-22,7001220
327,B000005102,봉래초등학교거운분교장,초등학교,1934-06-10,공립,분교,운영,강원도 영월군 영월읍 거운리 517-1,강원도 영월군 영월읍 동강로 871-4,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,2020-09-19,37.23664253,128.5119161,2020-09-22,7001220
328,B000008872,인천청라중학교,중학교,2011-03-01,공립,본교,운영,인천광역시 서구 청라동 125-4,인천광역시 서구 청라라임로 112,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2020-09-19,37.53783941,126.653874,2020-09-22,7001220
329,B000003029,인천부평동초등학교,초등학교,1940-04-06,공립,본교,운영,인천광역시 부평구 부평동 440-1,인천광역시 부평구 부평대로88번길 19,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2013-11-29,2020-09-19,37.49951398,126.7244083,2020-09-22,7001220
330,B000003333,동곡초등학교,초등학교,1932-06-01,공립,본교,운영,광주광역시 광산구 하산동 141,광주광역시 광산구 동곡로 151-17,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2020-09-19,35.09810123,126.7735415,2020-09-22,7001220
331,B000009736,동산중학교,중학교,1970-03-10,공립,본교,운영,강원도 춘천시 동산면 조양리 703-1,강원도 춘천시 동산면 영서로 461-22,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2020-09-19,37.75022835,127.7909631,2020-09-22,7001220
332,B000012768,대성고등학교,고등학교,1954-05-07,사립,본교,운영,강원도 원주시 무실동 산123-1,강원도 원주시 북원로 2001,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2020-09-19,37.32730971,127.9208654,2020-09-22,7001220
333,B000008955,송광중학교,중학교,2004-03-01,공립,본교,운영,광주광역시 광산구 송정동 900,광주광역시 광산구 송정로 74,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2020-09-19,35.13340294,126.7979491,2020-09-22,7001220
334,B000011220,수동중학교,중학교,1954-07-03,공립,본교,운영,경상남도 함양군 수동면 화산리 1010,경상남도 함양군 수동면 수동내동길 19,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2020-09-19,35.52433595,127.7895834,2020-09-22,7001220
335,B000005736,조치원교동초등학교,초등학교,1945-10-05,공립,본교,운영,세종특별자치시 조치원읍 교리 1-12,세종특별자치시 조치원읍 새내18길 21,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2020-09-19,36.60522794,127.2979422,2020-09-22,7001220
336,B000011763,김해건설공업고등학교,고등학교,1978-03-01,공립,본교,운영,경상남도 김해시 구산동 180,경상남도 김해시 구지로 109,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-19,35.23954528,128.8759904,2020-09-22,7001220
337,B000005362,한국교원대학교부설월곡초등학교,초등학교,1943-04-08,국립,본교,운영,충청북도 청주시 흥덕구 강내면 월곡리 230,충청북도 청주시 흥덕구 강내면 가로수로 562,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-19,36.62329394,127.3623674,2020-09-22,7001220
338,B000007330,동산초등학교,초등학교,1952-05-06,공립,본교,운영,경상북도 청도군 매전면 동산리 233-5,경상북도 청도군 매전면 동산길 43,8750000,경상북도교육청,8911000,경상북도청도교육지원청,2013-11-29,2020-09-19,35.66745663,128.8547025,2020-09-22,7001220
339,B000025212,인천포스코고등학교,고등학교,2015-03-01,사립,본교,운영,인천광역시 연수구 송도동 15-6,인천광역시 연수구 컨벤시아대로42번길 50,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2020-09-19,37.40146601,126.6483623,2020-09-22,7001220
340,B000006705,송지초등학교,초등학교,1923-11-01,공립,본교,운영,전라남도 해남군 송지면 산정리 724-1,전라남도 해남군 송지면 산정1길 101,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2013-11-29,2020-09-19,34.3691339,126.5204387,2020-09-22,7001220
341,B000013199,성창여자고등학교,고등학교,1981-03-05,사립,본교,운영,경상북도 안동시 안기동 312,경상북도 안동시 석수길 53,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2020-09-19,36.5787438,128.7126189,2020-09-22,7001220
342,B000002117,서울한남초등학교,초등학교,1906-09-23,공립,본교,운영,서울특별시 용산구 한남동 726-1,서울특별시 용산구 한남대로 112,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-19,37.53920365,127.0055998,2020-09-22,7001220
343,B000003607,명산초등학교,초등학교,1944-03-20,공립,본교,운영,울산광역시 울주군 서생면 명산리 504,울산광역시 울주군 서생면 화산발리로 60,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2020-09-19,35.35107394,129.2961501,2020-09-22,7001220
344,B000026689,별가람초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 남양주시 별내동 920,경기도 남양주시 별내3로 173,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2013-11-29,2020-09-19,37.6541801,127.1242259,2020-09-22,7001220
345,B000023943,광양마동중학교,중학교,2015-03-01,공립,본교,운영,전라남도 광양시 마동 1020,전라남도 광양시 느지매기길 7,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2013-11-29,2020-09-19,34.9542672,127.6878322,2020-09-22,7001220
346,B000007927,유림초등학교,초등학교,1932-09-26,공립,본교,운영,경상남도 함양군 유림면 화촌리 472,경상남도 함양군 유림면 천왕봉로 2927,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2020-09-19,35.47252104,127.7930744,2020-09-22,7001220
347,B000003875,호계초등학교,초등학교,1981-03-01,공립,본교,운영,경기도 안양시 동안구 호계동 923-17,경기도 안양시 동안구 경수대로707번길 27,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2020-09-19,37.38427093,126.9501232,2020-09-22,7001220
348,B000011664,나주상업고등학교,고등학교,1967-03-08,공립,본교,운영,전라남도 나주시 청동 88-1,전라남도 나주시 함박산길 23-4,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2020-09-19,35.04269594,126.722411,2020-09-22,7001220
349,B000007920,수동초등학교,초등학교,1920-04-10,공립,본교,운영,경상남도 함양군 수동면 화산리 1097,경상남도 함양군 수동면 연화산길 18-1,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2020-09-19,35.52327173,127.7909028,2020-09-22,7001220
350,B000002816,대구중리초등학교,초등학교,1954-04-01,공립,본교,운영,대구광역시 서구 이현동 48-145,대구광역시 서구 국채보상로 135,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.86971383,128.5454392,2020-09-22,7001220
351,B000008318,봉영여자중학교,중학교,1951-10-08,사립,본교,운영,서울특별시 양천구 신정동 325-8,서울특별시 양천구 목동동로2길 68,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-19,37.50921598,126.8601984,2020-09-22,7001220
352,B000009722,백학중학교,중학교,1962-04-02,공립,본교,운영,경기도 연천군 백학면 두일리 568-2,경기도 연천군 백학면 두일로 79,7530000,경기도교육청,7701000,경기도연천교육지원청,2013-11-29,2020-09-19,38.02671508,126.9083579,2020-09-22,7001220
353,B000002854,대구북부초등학교,초등학교,1995-09-01,공립,본교,운영,대구광역시 북구 동천동 880,대구광역시 북구 동천로 20,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.93347965,128.559214,2020-09-22,7001220
354,B000002135,서울잠실초등학교,초등학교,1975-11-01,공립,본교,운영,서울특별시 송파구 신천동 20-2,서울특별시 송파구 올림픽로35길 20,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-19,37.5201075,127.1113114,2020-09-22,7001220
355,B000012183,경덕여자고등학교,고등학교,1983-09-23,공립,본교,운영,대구광역시 서구 중리동 100-1,대구광역시 서구 국채보상로34길 50,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.86357119,128.5489381,2020-09-22,7001220
356,B000007019,김천부곡초등학교,초등학교,2001-03-01,공립,본교,운영,경상북도 김천시 부곡동 1512,경상북도 김천시 부곡맛고을1길 147,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2020-09-19,36.12486641,128.0950564,2020-09-22,7001220
357,B000023263,세종고등학교,고등학교,1926-10-06,공립,본교,운영,세종특별자치시 조치원읍 서창리 30-2,세종특별자치시 조치원읍 조치원중고길 10,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2020-09-19,36.6113263,127.298987,2020-09-22,7001220
358,B000002608,연제초등학교,초등학교,1967-08-09,공립,본교,운영,부산광역시 연제구 연산동 1300,부산광역시 연제구 중앙대로1065번길 14,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2020-09-19,35.18405401,129.0778742,2020-09-22,7001220
359,B000011134,동부중학교,중학교,1960-05-01,공립,본교,운영,경상남도 거제시 동부면 산양리 348,경상남도 거제시 동부면 동부로 28-6,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2020-09-19,34.82084244,128.6079629,2020-09-22,7001220
360,B000011233,거창중학교고제분교장,중학교,1972-03-01,공립,분교,운영,경상남도 거창군 고제면 농산리 184,경상남도 거창군 고제면 고제로 48,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2020-09-19,35.81412414,127.8735691,2020-09-22,7001220
361,B000004997,인구초등학교,초등학교,1922-05-10,공립,본교,운영,강원도 양양군 현남면 인구리 44-5,강원도 양양군 현남면 해송천로 10,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,2020-09-19,37.968083,128.7583979,2020-09-22,7001220
362,B000007815,고암초등학교,초등학교,1926-09-13,공립,본교,운영,경상남도 창녕군 고암면 중대리 284,경상남도 창녕군 고암면 고암성산대로 6-5,9010000,경상남도교육청,9141000,경상남도창녕교육지원청,2013-11-29,2020-09-19,35.57763144,128.5114792,2020-09-22,7001220
363,B000005879,예산중앙초등학교,초등학교,1957-10-07,공립,본교,운영,충청남도 예산군 예산읍 주교리 250-5,충청남도 예산군 예산읍 주교로 21,8140000,충청남도교육청,8271000,충청남도예산교육지원청,2013-11-29,2020-09-19,36.68418744,126.8314072,2020-09-22,7001220
364,B000009467,철산중학교,중학교,1983-03-01,공립,본교,운영,경기도 광명시 철산동 558,경기도 광명시 철망산로 71,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2020-09-19,37.47030832,126.8753237,2020-09-22,7001220
365,B000004278,철산초등학교,초등학교,1982-09-11,공립,본교,운영,경기도 광명시 철산동 555,경기도 광명시 하안로 392,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2020-09-19,37.46979433,126.8745934,2020-09-22,7001220
366,B000007996,일도초등학교,초등학교,1968-03-02,공립,본교,운영,제주특별자치도 제주시 일도이동 1038-1,제주특별자치도 제주시 삼성로9길 27,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2020-09-19,33.50907824,126.5294157,2020-09-22,7001220
367,B000012840,고성고등학교,고등학교,1958-05-25,공립,본교,운영,강원도 고성군 간성읍 상리 391,강원도 고성군 간성읍 수성로 125,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,2020-09-19,38.3782834,128.4610029,2020-09-22,7001220
368,B000012123,사직여자고등학교,고등학교,1986-04-29,사립,본교,운영,부산광역시 동래구 사직동 981-1,부산광역시 동래구 쇠미로27번길 21,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2020-09-19,35.1968431,129.0514472,2020-09-22,7001220
369,B000024401,서진초등학교,초등학교,2014-03-03,공립,본교,운영,경상남도 진주시 평거동 800,경상남도 진주시 새평거로 85,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2020-09-19,35.16901963,128.056655,2020-09-22,7001220
370,B000012187,함지고등학교,고등학교,2008-03-01,공립,본교,운영,대구광역시 북구 구암동 488-3,대구광역시 북구 학정로48길 46,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.92786841,128.5605125,2020-09-22,7001220
371,B000006285,무주초등학교,초등학교,1909-09-03,공립,본교,운영,전라북도 무주군 무주읍 읍내리 343,전라북도 무주군 무주읍 향한로 43,8320000,전라북도교육청,8411000,전라북도무주교육지원청,2013-11-29,2020-09-19,36.01027836,127.6603152,2020-09-22,7001220
372,B000005218,거성초등학교,초등학교,1969-03-08,공립,본교,운영,강원도 고성군 거진읍 거진리 180-1,강원도 고성군 거진읍 거성길 38,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,2020-09-19,38.45258108,128.4571606,2020-09-22,7001220
373,B000011312,고명외식고등학교,고등학교,1956-02-21,사립,본교,운영,서울특별시 성북구 동선동4가 325-1,서울특별시 성북구 북악산로 870,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2020-09-19,37.59767468,127.0191869,2020-09-22,7001220
374,B000012217,경원고등학교,고등학교,1976-03-01,사립,본교,운영,대구광역시 달서구 용산동 6,대구광역시 달서구 새방로 77,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-19,35.86547932,128.525679,2020-09-22,7001220
375,B000008723,대진중학교,중학교,2006-03-03,공립,본교,운영,대구광역시 달서구 대곡동 1036-1,대구광역시 달서구 화암로73길 7,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-19,35.80572575,128.5195259,2020-09-22,7001220
376,B000007621,산양초등학교풍화분교장,초등학교,1941-05-02,공립,분교,운영,경상남도 통영시 산양읍 풍화리 829-5,경상남도 통영시 산양읍 풍화일주로 388,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2013-11-29,2020-09-19,34.82677989,128.3580467,2020-09-22,7001220
377,B000012380,대전지족고등학교,고등학교,2004-03-01,공립,본교,운영,대전광역시 유성구 지족동 857,대전광역시 유성구 노은서로 202,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2020-09-19,36.37803212,127.3156568,2020-09-22,7001220
378,B000023142,다정고등학교,고등학교,2019-03-01,공립,본교,운영,세종특별자치시 다정동 22-3,세종특별자치시 다정남로 15,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2020-09-19,36.4933412,127.2422287,2020-09-22,7001220
379,B000006988,괘릉초등학교,초등학교,1963-03-02,공립,본교,운영,경상북도 경주시 외동읍 괘릉리 595,경상북도 경주시 외동읍 신계입실길 139-5,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2013-11-29,2020-09-19,35.76040764,129.322567,2020-09-22,7001220
380,B000002878,대구대곡초등학교,초등학교,1996-09-01,공립,본교,운영,대구광역시 달서구 도원동 1458,대구광역시 달서구 도원남로 60,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-19,35.8032986,128.5357039,2020-09-22,7001220
381,B000025000,서울자곡초등학교,초등학교,2014-10-24,공립,본교,운영,서울특별시 강남구 자곡동 642,서울특별시 강남구 자곡로 150,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-12-02,2020-09-19,37.47219072,127.0996665,2020-09-22,7001220
382,B000008476,태종대중학교,중학교,1974-12-21,공립,본교,운영,부산광역시 영도구 동삼동 523-1,부산광역시 영도구 함지로79번길 9,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2020-09-19,35.07367396,129.0649205,2020-09-22,7001220
383,B000002570,혜화초등학교,초등학교,1965-01-27,사립,본교,운영,부산광역시 동래구 명장동 산12,부산광역시 동래구 명장로99번길 25,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2020-09-19,35.20226047,129.1132938,2020-09-22,7001220
384,B000002601,연신초등학교,초등학교,1984-03-01,공립,본교,운영,부산광역시 연제구 연산동 302-1,부산광역시 연제구 신금로23번길 30,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2020-09-19,35.19248231,129.0931595,2020-09-22,7001220
385,B000011331,홍익디자인고등학교,고등학교,1968-03-01,사립,본교,운영,서울특별시 마포구 연남동 369-1,서울특별시 마포구 성미산로 111,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-19,37.56351064,126.9191663,2020-09-22,7001220
386,B000011107,한림중학교,중학교,1952-06-20,사립,본교,운영,경상남도 김해시 한림면 장방리 346,경상남도 김해시 한림면 한림로365번길 33,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-19,35.32172162,128.7996056,2020-09-22,7001220
387,B000012051,영락고등학교,고등학교,1959-04-09,사립,본교,운영,서울특별시 관악구 봉천동 1558-1,서울특별시 관악구 청룡16길 25,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-19,37.47654259,126.9454164,2020-09-22,7001220
388,B000008271,오주중학교,중학교,1984-09-01,공립,본교,운영,서울특별시 송파구 오금동 59,서울특별시 송파구 동남로 281,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-19,37.50150661,127.1362653,2020-09-22,7001220
389,B000005363,남이초등학교,초등학교,1923-10-22,공립,본교,운영,충청북도 청주시 서원구 남이면 대련리 255,충청북도 청주시 서원구 남이면 대련길 61,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2020-09-19,36.5770968,127.4542168,2020-09-22,7001220
390,B000024035,대구대실초등학교,초등학교,2016-03-01,공립,본교,운영,대구광역시 달성군 다사읍 죽곡리 820,대구광역시 달성군 다사읍 대실역남로1길 31,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2020-09-19,35.85308854,128.4678979,2020-09-22,7001220
391,B000008732,용산중학교,중학교,1985-03-01,공립,본교,운영,대구광역시 달서구 용산동 888,대구광역시 달서구 와룡로45길 72,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2020-09-19,35.85416455,128.5323609,2020-09-22,7001220
392,B000003306,송정중앙초등학교,초등학교,1967-10-14,공립,본교,운영,광주광역시 광산구 소촌동 432,광주광역시 광산구 어등대로653번길 90,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2020-09-19,35.14784781,126.795011,2020-09-22,7001220
393,B000011530,두원공업고등학교,고등학교,1990-10-10,사립,본교,운영,경기도 안성시 미양면 신기리 203-4,경기도 안성시 미양면 미양로 727,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2020-09-19,36.9967779,127.2417999,2020-09-22,7001220
394,B000026572,솔빛초등학교,초등학교,2019-03-01,공립,본교,운영,세종특별자치시 반곡동 42-9,세종특별자치시 반곡2길 21,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2020-09-19,36.49576022,127.3122737,2020-09-22,7001220
395,B000002940,대구하빈초등학교,초등학교,1924-04-15,공립,본교,운영,대구광역시 달성군 하빈면 현내리 855-3,대구광역시 달성군 하빈면 하빈로 391-1,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2020-09-19,35.9016373,128.4421117,2020-09-22,7001220
396,B000002817,대구달서초등학교,초등학교,1979-09-05,공립,본교,운영,대구광역시 서구 중리동 65-2,대구광역시 서구 국채보상로34길 35,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.86684409,128.5505467,2020-09-22,7001220
397,B000012141,센텀고등학교,고등학교,2008-03-01,공립,본교,운영,부산광역시 해운대구 재송동 1222,부산광역시 해운대구 해운대로 246,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2020-09-19,35.17710343,129.1269806,2020-09-22,7001220
